row_index,unitid,source,raw_title,title_kind,is_program_title,bucket,canonical_title,program_conf,program_conf_reason
266,155317,crawl,African and African-American Studies,program,1,black,African and African-American Studies,70,bare_studies_name|bucket_match:black
266,155317,crawl,BA in African and African-American Studies,program,1,black,African and African-American Studies,100,degree_token|degree_phrase|bare_studies_name|bucket_match:black
266,155317,crawl,BGS in African and African-American Studies,program,1,black,BGS in African and African-American Studies,70,bare_studies_name|bucket_match:black
266,155317,crawl,Bachelor of Arts and Bachelor of General Studies in African and African-American Studies,other_nonprogram,0,black,Bachelor of Arts and Bachelor of General Studies in African and African-American Studies,0,bucket_match:black|sentence_like
266,155317,crawl,Department of African and African-American Studies,department_unit,0,black,African and African-American Studies,100,strong_token|bare_studies_name|bucket_match:black
266,155317,crawl,Dual Degree: MA in Museum Studies and African and African-American Studies,program,1,black,Dual Degree: MA in Museum Studies and African and African-American Studies,100,strong_token|degree_token|degree_phrase|bucket_match:black
266,155317,crawl,Graduate Certificate in African Studies,program,1,african,Graduate Certificate in African Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:african
266,155317,crawl,Graduate Certificate in African-American Studies,program,1,black,Graduate Certificate in African-American Studies,100,strong_token|bare_studies_name|bucket_match:black
266,155317,crawl,Kansas African Studies Center,center_institute,0,african,Kansas African Studies Center,30,anchor_phrase|bucket_match:african
266,155317,crawl,Master of Arts in African and African-American Studies,program,1,black,African and African-American Studies,70,degree_phrase|bucket_match:black
266,155317,crawl,Minor in African and African Diasporic Languages,maybe_program,0,other,Minor in African and African Diasporic Languages,60,strong_token
266,155317,crawl,Minor in African and African-American Studies,program,1,black,Minor in African and African-American Studies,100,strong_token|bare_studies_name|bucket_match:black
266,155317,crawl,Undergraduate Certificate in African and African Diasporic Languages,maybe_program,0,other,Undergraduate Certificate in African and African Diasporic Languages,60,strong_token
266,155317,crawl,Undergraduate Certificate in Race and Ethnicity in the U.S.,program,1,ethnic,Undergraduate Certificate in Race and Ethnicity in the U.S.,70,strong_token|bucket_match:ethnic
266,155317,crawl,Understand the development of Africana Studies and academic activism and critique dominant Eurocentric paradigms.,other_nonprogram,0,africana,Africana Studies,20,anchor_phrase|compound_anchor|bucket_match:africana|sentence_like
266,155317,crawl,the Kansas African Studies Center,center_institute,0,african,Kansas African Studies Center,30,anchor_phrase|bucket_match:african
266,155317,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
267,157085,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
268,157289,crawl,Pan-African Studies,program,1,africana,Pan-African Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
268,157289,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
269,163268,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
269,163268,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
270,163286,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
272,166638,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
272,166638,crawl,Africana Studies Department,department_unit,0,africana,Africana Studies Department,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,Africana Studies Department Fact Sheet,department_unit,0,africana,Africana Studies Department Fact Sheet,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,Africana Studies Faculty and Staff Research and Impact Student Resources,junk,0,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
272,166638,crawl,Africana Studies Major,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,Explore the Department of Africana Studies,department_unit,0,africana,Explore the Department of Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
272,166638,crawl,Welcome to the Africana Studies Department,junk,0,africana,Africana Studies Department,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,"be able to critically evaluate scholarship in Africana Studies, and employ rigorous methods of inquiry to conduct research",junk,0,africana,Africana Studies,0,anchor_phrase|bucket_match:africana|descriptor_nonprogram|sentence_like
272,166638,crawl,have a significant understanding of the interdisciplinary and multidisciplinary nature of the field of Africana Studies,other_nonprogram,0,africana,Africana Studies,20,anchor_phrase|compound_anchor|bucket_match:africana|sentence_like
272,166638,crawl,have a strong comprehension of past and current issues and developing problems affecting the Black Diaspora,other_nonprogram,0,black,have a strong comprehension of past and current issues and developing problems affecting the Black Diaspora,0,bucket_match:black|sentence_like
272,166638,crawl,the Africana Studies Department,department_unit,0,africana,Africana Studies Department,90,strong_token|anchor_phrase|bucket_match:africana
272,166638,crawl,the Department of Africana Studies,department_unit,0,africana,Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
273,167987,crawl,Black Studies Minor,program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
274,220862,crawl,African American - African Diaspora,other_nonprogram,0,black,African American - African Diaspora,0,bucket_match:black|profile_dash
274,220862,crawl,"African American - African Diaspora Art Histories with a Museum Studies Certificate, M.A.",maybe_program,0,black,"African American - African Diaspora Art Histories with a Museum Studies Certificate, M.A.",50,strong_token|degree_token|bucket_match:black|profile_dash
274,220862,crawl,"African American - African Diaspora Art Histories, M.A.",other_nonprogram,0,black,"African American - African Diaspora Art Histories, M.A.",0,degree_token|bucket_match:black|profile_dash
274,220862,crawl,African American - African Diaspora with a Museum Studies Certificate,other_nonprogram,0,black,African American - African Diaspora with a Museum Studies Certificate,10,strong_token|bucket_match:black|profile_dash
275,135726,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
279,174066,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
280,176017,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
281,178396,crawl,Black Studies,program,1,black,Black Studies,90,bare_studies_name|anchor_phrase|bucket_match:black
281,178396,crawl,"Black Studies , Minor",program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
281,178396,crawl,Interdisciplinary (Black Studies),other_nonprogram,0,black,Interdisciplinary (Black Studies),30,anchor_phrase|bucket_match:black
282,178402,crawl,"Race, Ethnic and Gender Studies (REGS)",other_nonprogram,0,ethnic,"Race, Ethnic and Gender Studies",10,bucket_match:ethnic
282,178402,crawl,"Race, Ethnic, and Gender Studies",program,1,ethnic,"Race, Ethnic, and Gender Studies",70,bare_studies_name|bucket_match:ethnic
283,204185,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
283,204185,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
284,181215,crawl,Ethnic Studies Minor Online On Campus,program,1,ethnic,Ethnic Studies Minor Online On Campus,90,strong_token|anchor_phrase|bucket_match:ethnic
285,181394,crawl,Black Studies Graduate Minor,program,1,black,Black Studies Graduate,90,strong_token|anchor_phrase|bucket_match:black
285,181394,crawl,Black Studies Minor,program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
285,181394,crawl,"Black Studies, Bachelor of Science",other_nonprogram,0,black,"Black Studies, Bachelor of Science",30,anchor_phrase|bucket_match:black
285,181394,crawl,Learn More about the Black Studies Minor,junk,0,black,Learn More about the Black Studies,90,strong_token|anchor_phrase|bucket_match:black
285,181394,crawl,the Black Studies Minor,program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
285,181394,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
285,181394,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
286,181464,crawl,African and African-American Studies,program,1,black,African and African-American Studies,70,bare_studies_name|bucket_match:black
286,181464,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
286,181464,crawl,Father of African American Art,other_nonprogram,0,black,Father of African American Art,10,bucket_match:black
286,181464,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
287,182281,crawl,African American and African Diaspora Studies,program,1,black,African American and African Diaspora Studies,70,bare_studies_name|bucket_match:black
287,182281,crawl,Concentration in African American and African Diaspora Studies,program,1,black,Concentration in African American and African Diaspora Studies,70,strong_token|bucket_match:black
287,182281,crawl,"Interdisciplinary, Gender, and Ethnic Studies",program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:ethnic
287,182281,crawl,Minor in African American and African Diaspora Studies,program,1,black,Minor in African American and African Diaspora Studies,70,strong_token|bucket_match:black
287,182281,crawl,Minor in African American and African Diaspora Studies Minor in African American and African Diaspora Studies,program,1,black,Minor in African American and African Diaspora Studies,70,strong_token|bucket_match:black
287,182281,crawl,"More about <span>Interdisciplinary, Gender, and Ethnic Studies</span>",junk,0,ethnic,Ethnic Studies,70,anchor_phrase|compound_anchor|bucket_match:ethnic
287,182281,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
288,182290,crawl,"Bachelor of Arts in Gender, Race and Identity",program,1,race,"Gender, Race and Identity",70,degree_phrase|bucket_match:race
289,187985,crawl,African American Student Services,other_nonprogram,0,black,African American Student Services,10,bucket_match:black
289,187985,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
289,187985,crawl,Black Student Studies,other_nonprogram,0,,,0,
289,187985,crawl,Institute for the Stdy of Race and Soc Jus,center_institute,0,race,Institute for the Stdy of Race and Soc Jus,10,bucket_match:race
289,187985,crawl,NM Race Gender Class Consortium,other_nonprogram,0,race,NM Race Gender Class Consortium,10,bucket_match:race
289,187985,crawl,National Society Of Black Engrs,other_nonprogram,0,,,0,
291,199120,crawl,African Studies Center,center_institute,0,african,African Studies Center,30,anchor_phrase|bucket_match:african
291,199120,crawl,"African, African American and Diaspora Studies",program,1,black,"African, African American and Diaspora Studies",70,bare_studies_name|bucket_match:black
291,199120,crawl,Sonja Haynes Stone Center for Black Culture and History,center_institute,0,other,Sonja Haynes Stone Center for Black Culture and History,0,
291,199120,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
295,127741,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
295,127741,crawl,Africana Studies BA Major BA Format In-Person Location Greeley,program,1,africana,Africana Studies BA Major BA Format In-Person Location Greeley,70,strong_token|degree_token|anchor_phrase|bucket_match:africana|profile_dash
295,127741,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
295,127741,crawl,Africana Studies Minor Minor Format In-Person Location Greeley,other_nonprogram,0,africana,Africana Studies Minor Minor Format In-Person Location Greeley,30,strong_token|anchor_phrase|bucket_match:africana|profile_dash
295,127741,crawl,Foundations of Africana Studies,program,1,africana,Foundations of Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
295,127741,crawl,Introduction to Africana Studies,course,0,africana,Introduction to Africana Studies,10,bare_studies_name|anchor_phrase|bucket_match:africana|course_like
295,127741,crawl,Seminar in Africana Studies,course,0,africana,Seminar in Africana Studies,10,bare_studies_name|anchor_phrase|bucket_match:africana|course_like
295,127741,crawl,Why Choose UNC for Africana Studies?,other_nonprogram,0,africana,Why Choose UNC for Africana Studies?,0,anchor_phrase|bucket_match:africana|story_marker
295,127741,crawl,Why UNC for Africana Studies?,other_nonprogram,0,africana,Why UNC for Africana Studies?,0,anchor_phrase|bucket_match:africana|story_marker
295,127741,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
296,152080,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
296,152080,crawl,Bachelor of Arts Africana Studies Undergraduate - College of Arts and Letters,other_nonprogram,0,africana,Africana Studies,10,anchor_phrase|compound_anchor|bucket_match:africana|profile_dash
296,152080,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
296,152080,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
297,207500,crawl,"Oldest known cremation pyre in Africa reveals mysterious woman who lived 9,500 years ago",course,0,african,"Oldest known cremation pyre in Africa reveals mysterious woman who lived 9,500 years ago",0,bucket_match:african|sentence_like
297,207500,crawl,Volcanoes may have helped spread the Black Death,other_nonprogram,0,,,0,
298,209551,crawl,African studies,program,1,african,African studies,90,bare_studies_name|anchor_phrase|bucket_match:african
298,209551,crawl,Black studies,program,1,black,Black studies,90,bare_studies_name|anchor_phrase|bucket_match:black
298,209551,crawl,"Ethnic Studies, Department of (College of Arts and Sciences)",department_unit,0,ethnic,"Ethnic Studies, Department of",100,strong_token|anchor_phrase|compound_anchor|bucket_match:ethnic
298,209551,crawl,Ethnic studies,program,1,ethnic,Ethnic studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
298,209551,crawl,Middle East-North Africa studies,other_nonprogram,0,mena,Middle East-North Africa studies,10,bare_studies_name|bucket_match:mena|profile_dash
298,209551,cv,Ethnic Studies,program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|bucket_match:ethnic|cv_bonus
299,215062,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
299,215062,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
300,215293,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
300,215293,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
301,236328,crawl,Race and Pedagogy Institute,center_institute,0,race,Race and Pedagogy Institute,10,bucket_match:race
303,217484,crawl,"Africana Studies, B.A.",program,1,africana,"Africana Studies, B.A.",70,degree_token|anchor_phrase|bucket_match:africana
304,195030,crawl,Black Studies,program,1,black,Black Studies,90,bare_studies_name|anchor_phrase|bucket_match:black
306,122612,crawl,"African American Studies, Minor",program,1,black,African American Studies,70,strong_token|bucket_match:black
306,122612,crawl,"African Studies, Minor",program,1,african,African Studies,90,strong_token|anchor_phrase|bucket_match:african
306,122612,crawl,Black Achievement Success and Engagement,other_nonprogram,0,,,0,
307,102094,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
307,102094,crawl,"African American Studies, Minor",program,1,black,African American Studies,70,strong_token|bucket_match:black
307,102094,crawl,Black Student Union - BSU,junk,0,,,0,profile_dash
308,218663,crawl,"African American Studies, B.A.",maybe_program,0,black,"African American Studies, B.A.",50,degree_token|bucket_match:black
309,137351,crawl,Africana Studies B.A.,program,1,africana,Africana Studies B.A.,70,degree_token|anchor_phrase|bucket_match:africana
309,137351,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
309,137351,crawl,"Interdisciplinary Social Sciences B.A., with Africana Studies Concentration",program,1,africana,"Interdisciplinary Social Sciences B.A., with Africana Studies Concentration",100,strong_token|degree_token|anchor_phrase|bucket_match:africana
312,120883,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
312,120883,crawl,Ethnic Studies - Minor,program,1,ethnic,Ethnic Studies -,90,strong_token|anchor_phrase|bucket_match:ethnic
312,120883,crawl,Ethnic Studies Minor,program,1,ethnic,Ethnic Studies,90,strong_token|anchor_phrase|bucket_match:ethnic
312,120883,crawl,Ethnic Studies Program,program,1,ethnic,Ethnic Studies,90,strong_token|anchor_phrase|bucket_match:ethnic
316,234076,crawl,African American and African Studies,program,1,black,African American and African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
316,234076,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
318,240329,crawl,"A program within the Department of Race, Gender and Sexuality Studies",department_unit,0,race,"A program within the Department of Race, Gender and Sexuality Studies",70,strong_token|bucket_match:race
318,240329,crawl,"Catalog for Race, Gender and Sexuality Studies",other_nonprogram,0,race,"Catalog for Race, Gender and Sexuality Studies",0,bucket_match:race|admin_marker
318,240329,crawl,"Quick glance for Race, Gender and Sexuality Studies",other_nonprogram,0,race,"Quick glance for Race, Gender and Sexuality Studies",10,bucket_match:race
318,240329,crawl,"Race, Gender and Sexuality Studies",program,1,race,"Race, Gender and Sexuality Studies",70,bare_studies_name|bucket_match:race
318,240329,crawl,"Race, Gender and Sexuality Studies Catalog",other_nonprogram,0,race,"Race, Gender and Sexuality Studies Catalog",0,bucket_match:race|admin_marker
318,240329,crawl,"Race, Gender and Sexuality Studies Department",department_unit,0,race,"Race, Gender and Sexuality Studies Department",70,strong_token|bucket_match:race
318,240329,crawl,"Race, Gender and Sexuality Studies Overview",junk,0,race,"Race, Gender and Sexuality Studies",10,bucket_match:race
318,240329,crawl,"Race, Gender and Sexuality Studies Print",other_nonprogram,0,race,"Race, Gender and Sexuality Studies Print",10,bucket_match:race
318,240329,crawl,"Race, Gender and Sexuality Studies program",program,1,race,"Race, Gender and Sexuality Studies",70,strong_token|bucket_match:race
318,240329,crawl,"Visit the Race, Gender and Sexuality Studies program page",junk,0,race,"Visit the Race, Gender and Sexuality Studies program page",70,strong_token|bucket_match:race
318,240329,crawl,"What distinguishes UWL's Race, Gender and Sexuality Studies Program?",other_nonprogram,0,race,"What distinguishes UWL's Race, Gender and Sexuality Studies Program?",10,strong_token|bucket_match:race|story_marker
318,240329,crawl,"What is Race, Gender and Sexuality Studies?",other_nonprogram,0,race,"What is Race, Gender and Sexuality Studies?",0,bucket_match:race|story_marker
319,240444,crawl,African Cultural Studies,other_nonprogram,0,,,0,
319,240444,crawl,African Studies,program,1,african,African Studies,90,bare_studies_name|anchor_phrase|bucket_match:african
319,240444,crawl,Afro-American Studies,program,1,black,Afro-American Studies,70,bare_studies_name|bucket_match:black
320,240453,crawl,African and African Diaspora Studies,program,1,african,African and African Diaspora Studies,70,bare_studies_name|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies Major , Minor , Master's , Doctoral",program,1,african,"African and African Diaspora Studies Major , Minor , Master's , Doctoral",70,strong_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, BA Undergraduate Major Letters and Science",program,1,african,"African and African Diaspora Studies, BA Undergraduate Major Letters and Science",100,strong_token|degree_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, MA",maybe_program,0,african,"African and African Diaspora Studies, MA",50,degree_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, MA Graduate Master's Letters and Science",maybe_program,0,african,"African and African Diaspora Studies, MA Graduate Master's Letters and Science",50,degree_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, Minor",program,1,african,African and African Diaspora Studies,70,strong_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, Minor Undergraduate Letters and Science Minor",program,1,african,"African and African Diaspora Studies, Minor Undergraduate Letters and Science",70,strong_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, PhD",maybe_program,0,african,"African and African Diaspora Studies, PhD",50,degree_token|bucket_match:african
320,240453,crawl,"African and African Diaspora Studies, PhD Graduate Doctoral Letters and Science",maybe_program,0,african,"African and African Diaspora Studies, PhD Graduate Doctoral Letters and Science",50,degree_token|bucket_match:african
320,240453,crawl,African and Diaspora Dance Forms,other_nonprogram,0,,,0,
320,240453,crawl,"African and Diaspora Dance Forms, Undergraduate Microcredential Undergraduate Arts Arts and Architecture Microcredential",other_nonprogram,0,,,0,sentence_like
320,240453,crawl,Comparative Ethnic Studies,program,1,ethnic,Comparative Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
320,240453,crawl,Comparative Ethnic Studies Certificate,program,1,ethnic,Comparative Ethnic Studies Certificate,90,strong_token|anchor_phrase|bucket_match:ethnic
320,240453,crawl,"Comparative Ethnic Studies, Undergraduate Certificate Undergraduate Certificate Letters and Science",program,1,ethnic,Ethnic Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:ethnic
320,240453,crawl,Middle Eastern and North African Studies,program,1,mena,Middle Eastern and North African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:mena
320,240453,crawl,Middle Eastern and North African Studies Certificate,program,1,mena,Middle Eastern and North African Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:mena
320,240453,crawl,"Middle Eastern and North African Studies, Undergraduate Certificate Undergraduate Certificate Letters and Science",program,1,mena,Middle Eastern and North African Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:mena
320,240453,crawl,Racial and Social Justice in Education,other_nonprogram,0,race,Racial and Social Justice in Education,10,bucket_match:race
320,240453,crawl,Racial and Social Justice in Education Certificate,program,1,race,Racial and Social Justice in Education Certificate,70,strong_token|bucket_match:race
320,240453,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
322,240374,crawl,Center for Ethnic Studies,center_institute,0,ethnic,Center for Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
322,240374,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
323,240189,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
323,240189,crawl,Race and Ethnic Studies,program,1,race,Race and Ethnic Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:race
324,240727,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
325,216524,crawl,African American and Africana Studies,program,1,black,Africana Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
325,216524,crawl,African American and Africana Studies Program,program,1,black,Africana Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
326,141264,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
326,141264,crawl,Africana Studies Certificate,program,1,africana,Africana Studies Certificate,90,strong_token|anchor_phrase|bucket_match:africana
326,141264,crawl,Minor in Africana Studies,program,1,africana,Minor in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
327,221999,crawl,African American Mental Health Research Scientist Consortium,other_nonprogram,0,black,African American Mental Health Research Scientist Consortium,10,bucket_match:black
327,221999,crawl,African-American and Diaspora Studies,program,1,black,African-American and Diaspora Studies,70,bare_studies_name|bucket_match:black
327,221999,crawl,Bishop Joseph Johnson Black Cultural Center,center_institute,0,other,Bishop Joseph Johnson Black Cultural Center,0,
327,221999,crawl,Black Church Studies - Kelly Miller Smith Institute on,center_institute,0,other,Black Church Studies - Kelly Miller Smith Institute on,0,profile_dash
327,221999,crawl,Black and Gold Club,other_nonprogram,0,,,0,
327,221999,crawl,First Family of Black Country,other_nonprogram,0,,,0,
327,221999,crawl,Kelly Miller Smith Institute on Black Church Studies,center_institute,0,other,Kelly Miller Smith Institute on Black Church Studies,0,
327,221999,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
328,197133,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
328,197133,crawl,Africana Studies Africana Studies Arabic Language and Culture Prison Studies,program,1,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
328,197133,crawl,Link to the Africana Studies website,other_nonprogram,0,africana,Link to the Africana Studies website,30,anchor_phrase|bucket_match:africana
328,197133,crawl,"Michael Reyes Salas, Assistant Professor of Africana Studies, Selected for Two Fellowships",junk,0,africana,"Michael Reyes Salas, Assistant Professor of Africana Studies, Selected for Two Fellowships",30,anchor_phrase|bucket_match:africana
328,197133,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
330,234030,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
331,233921,crawl,"Global, Government, and Ethnic Studies",program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:ethnic
332,152673,crawl,Black Studies (minor),program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
332,152673,crawl,Black Studies faculty,junk,0,black,Black Studies faculty,30,anchor_phrase|bucket_match:black
333,199847,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
333,199847,crawl,"African American Studies Major, Minor",program,1,black,African American Studies Major,70,strong_token|bucket_match:black
333,199847,crawl,African Studies,program,1,african,African Studies,90,bare_studies_name|anchor_phrase|bucket_match:african
333,199847,crawl,African Studies Minor,program,1,african,African Studies,90,strong_token|anchor_phrase|bucket_match:african
333,199847,crawl,American Ethnic Studies,program,1,ethnic,American Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
333,199847,crawl,American Ethnic Studies Minor,program,1,ethnic,American Ethnic Studies,90,strong_token|anchor_phrase|bucket_match:ethnic
333,199847,crawl,"Research Engagement and Collaboration in African American Life, Center for",center_institute,0,black,"Research Engagement and Collaboration in African American Life, Center for",0,bucket_match:black|course_like
333,199847,crawl,"Slavery, Race and Memory Project",other_nonprogram,0,race,"Slavery, Race and Memory Project",10,bucket_match:race
334,234207,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
334,234207,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
334,234207,crawl,Africana Studies at W and L,program,1,africana,Africana Studies,70,anchor_phrase|compound_anchor|bucket_match:africana
334,234207,crawl,DeLaney Center to Host Third Annual Race and Southern-ness Symposium,junk,0,race,DeLaney Center to Host Third Annual Race and Southern-ness Symposium,10,bucket_match:race
334,234207,crawl,Race and Ethnic Relations,other_nonprogram,0,ethnic,Race and Ethnic Relations,10,bucket_match:ethnic
335,164216,crawl,Black Studies,program,1,black,Black Studies,90,bare_studies_name|anchor_phrase|bucket_match:black
335,164216,crawl,Black Studies Minor,program,1,black,Black Studies,90,strong_token|anchor_phrase|bucket_match:black
336,236939,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
337,179867,crawl,Africa Initiative awards new round of pilot grants,center_institute,0,african,Africa Initiative awards new round of pilot grants,10,bucket_match:african
337,179867,crawl,"Center for the Study of Race, Ethnicity and Equity",center_institute,0,ethnic,"Center for the Study of Race, Ethnicity and Equity",10,bucket_match:ethnic
